river_level,rainfall,humidity,soil_moisture,drainage_cap,temp,risk_score,risk_label
55.1928,111.1447,71.0908,0.6319,0.5853,27.7328,2,High
44.4665,73.5184,58.9453,0.4266,0.4455,33.5039,0,Low
46.15,10.743,62.9863,0.3055,0.2114,32.5771,0,Low
49.3016,55.329,69.5842,0.4488,0.3291,33.1474,0,Low
46.1894,19.706,64.5774,0.3366,0.201,31.8678,0,Low
48.5707,37.6956,74.8072,0.4509,0.2041,34.225,0,Low
47.5095,34.777,57.188,0.3678,0.3163,30.8193,0,Low
48.5083,96.0936,81.2189,0.5233,0.3813,30.0292,1,Medium
54.4494,120.7042,89.3587,0.7039,0.4093,29.072,2,High
51.4524,137.8144,88.1129,0.7703,0.6988,30.5086,1,Medium
50.1511,208.6974,87.4709,0.8516,0.7297,29.5366,2,High
46.7983,135.945,81.2974,0.6493,0.5837,28.6356,1,Medium
54.0744,106.1975,71.0115,0.5551,0.4688,30.0513,2,High
44.5966,13.4258,58.4995,0.2617,0.2846,33.0171,0,Low
51.4929,111.4365,84.2177,0.5474,0.3841,33.6652,1,Medium
50.034,74.4403,73.917,0.4984,0.4518,31.4605,1,Medium
50.7934,108.8859,79.0438,0.6629,0.5134,31.5756,1,Medium
49.8681,118.4586,70.9692,0.5363,0.5296,31.0142,1,Medium
44.7438,16.1559,54.8953,0.3663,0.2139,32.731,0,Low
50.021,215.6579,95.4658,0.8362,0.7561,27.4632,2,High
51.0294,80.4181,73.3669,0.5714,0.4966,34.261,1,Medium
43.9965,74.1622,68.8907,0.459,0.3336,31.1399,0,Low
47.5644,39.1301,74.1602,0.4761,0.2842,35.352,0,Low
49.191,105.119,77.6832,0.5879,0.4696,31.3622,1,Medium
51.7096,202.4289,84.0896,0.7861,0.6393,24.5251,2,High
47.157,92.0171,63.192,0.5479,0.4296,34.4157,1,Medium
43.5945,91.1913,75.758,0.309,0.3606,32.8615,1,Medium
50.3849,88.0867,69.9851,0.4903,0.4713,28.9214,1,Medium
42.8816,14.855,61.3856,0.2197,0.1587,32.5295,0,Low
49.1951,62.089,67.5839,0.3504,0.1974,35.0949,1,Medium
52.5832,146.6508,87.6854,0.793,0.6334,27.1652,1,Medium
50.9223,82.1247,75.7115,0.5957,0.4096,29.0331,1,Medium
48.9549,26.0027,63.1591,0.388,0.1853,30.82,0,Low
46.0429,39.2359,64.8771,0.403,0.322,32.0929,0,Low
50.4004,102.588,75.8027,0.589,0.5072,32.3077,1,Medium
43.7501,6.0036,67.4308,0.2835,0.2398,35.2657,0,Low
51.6868,187.5472,86.6714,0.8567,0.7585,24.9657,2,High
50.7645,87.2455,69.3413,0.4669,0.466,30.9362,1,Medium
50.9636,108.5682,69.1752,0.6391,0.5323,31.9085,1,Medium
50.2817,205.0475,88.2784,0.8713,0.9131,25.0791,2,High
46.0675,87.8026,66.3009,0.4415,0.5111,31.1332,1,Medium
46.6763,92.0862,74.5992,0.4787,0.4444,34.7698,1,Medium
45.6215,15.8694,64.4868,0.253,0.0868,34.4986,0,Low
53.257,128.2645,83.9108,0.6902,0.6945,33.0925,2,High
49.6874,111.6924,74.5897,0.6015,0.4851,28.9638,1,Medium
46.5936,10.6454,66.652,0.3034,0.2562,33.7255,0,Low
44.1263,42.2109,73.9673,0.2945,0.3058,35.8269,0,Low
48.2886,154.8717,82.0506,0.7334,0.6216,28.9261,1,Medium
50.5939,107.3999,86.2119,0.556,0.448,28.2498,1,Medium
48.9989,116.2105,83.4541,0.6102,0.4914,34.4169,1,Medium
49.3118,88.1617,69.9456,0.5593,0.2565,32.0315,1,Medium
55.247,183.6179,100.0,0.7514,0.6109,31.4105,2,High
50.6399,248.798,94.4932,0.9419,0.8458,23.697,2,High
48.7593,51.141,74.1576,0.4856,0.3515,32.6069,0,Low
50.6494,135.829,82.1586,0.6534,0.6092,30.9148,1,Medium
46.1138,28.3312,65.4834,0.3739,0.2286,36.6755,0,Low
45.9466,56.2327,74.4168,0.3595,0.3681,34.8284,0,Low
49.3791,96.9885,74.3326,0.5948,0.4564,26.3008,1,Medium
48.1726,105.691,74.4146,0.4883,0.4326,29.361,1,Medium
47.5801,7.3352,60.7959,0.2992,0.2081,35.005,0,Low
45.0928,41.2286,60.0528,0.4065,0.3558,34.8773,0,Low
54.0177,185.6987,91.331,0.8827,0.7198,26.8588,2,High
46.2183,41.9328,62.5719,0.2981,0.2989,32.5328,0,Low
47.5593,63.9084,69.9979,0.425,0.4075,32.8894,0,Low
55.408,207.0022,89.081,0.8655,0.8118,24.9864,2,High
47.4253,51.6972,70.2747,0.4634,0.2957,31.6287,0,Low
46.5433,14.1453,61.9149,0.2975,0.184,34.755,0,Low
44.8529,62.3821,67.3916,0.3994,0.3854,32.4261,0,Low
54.5246,195.6291,89.4614,0.8792,0.7455,24.8497,2,High
46.8807,40.798,67.3565,0.3095,0.2199,33.8921,0,Low
45.7771,7.2383,55.7046,0.2883,0.2041,35.5421,0,Low
47.5192,7.7015,60.5284,0.2497,0.2448,37.4464,0,Low
47.8337,88.9403,78.8015,0.4754,0.4845,31.3566,1,Medium
51.331,181.5123,97.6981,0.7517,0.76,30.01,2,High
45.6775,23.4135,54.7402,0.3349,0.2495,30.009,0,Low
50.0852,199.6745,92.0931,0.7594,0.7539,26.9002,2,High
49.2234,87.6047,72.7936,0.4935,0.5006,30.4965,1,Medium
47.8697,122.7882,74.2305,0.5979,0.4802,29.1001,1,Medium
52.861,249.0884,92.7325,1.0,0.9666,25.8915,2,High
48.9618,13.2134,57.1512,0.3567,0.2823,30.8189,0,Low
54.9967,160.0477,75.5954,0.8332,0.7192,25.2191,2,High
45.6845,126.1345,79.5853,0.4511,0.3694,31.1373,1,Medium
51.0637,206.5809,97.8377,0.9018,0.7453,27.1149,2,High
49.8568,126.0725,79.4134,0.5761,0.4818,28.4957,1,Medium
54.8097,231.7239,93.2992,0.9155,0.9377,28.3291,2,High
52.3731,223.9057,88.2289,0.9881,0.7824,28.0911,2,High
45.555,50.7218,62.4494,0.3829,0.2417,33.6635,0,Low
44.1651,19.0247,62.7725,0.2402,0.125,31.4496,0,Low
52.4288,120.4375,71.7148,0.613,0.4986,32.8609,1,Medium
48.1671,91.0671,78.3649,0.4408,0.4426,27.564,1,Medium
49.2286,47.3783,63.7452,0.4215,0.4497,30.8738,0,Low
45.0428,25.4441,59.3449,0.2893,0.211,35.6036,0,Low
45.5226,14.1868,73.2395,0.3197,0.1712,31.4426,0,Low
50.003,137.8519,85.7936,0.7354,0.7054,32.2415,1,Medium
54.3348,201.6956,82.2622,0.8041,0.8644,30.786,2,High
43.757,52.5834,62.9505,0.382,0.1966,34.1707,0,Low
50.789,88.6736,71.4398,0.4664,0.381,29.9768,1,Medium
46.9412,41.1888,64.9619,0.3938,0.3156,30.7571,0,Low
51.0341,166.0045,80.9467,0.6736,0.6472,25.3137,2,High
44.7739,1.3095,66.867,0.1769,0.3108,35.5497,0,Low
54.3985,148.558,81.8507,0.8677,0.6189,29.2631,2,High
46.5052,52.0062,67.0963,0.499,0.2734,33.3239,0,Low
52.344,134.2643,75.7567,0.6401,0.5064,32.4286,1,Medium
49.7412,172.7339,78.9247,0.8244,0.7691,29.6583,2,High
51.6273,233.1371,89.5166,0.9002,0.8354,26.2823,2,High
53.8859,104.2586,70.2171,0.5578,0.5879,31.0224,2,High
48.1712,43.2749,59.7618,0.4278,0.3601,31.2296,0,Low
50.2028,157.5839,87.452,0.7472,0.5919,29.6897,2,High
49.9974,47.9924,71.3696,0.4713,0.3978,33.5582,1,Medium
46.3792,53.5562,65.6247,0.3089,0.384,35.0285,0,Low
47.9182,22.4448,69.7308,0.2844,0.3323,34.6427,0,Low
47.7533,38.6471,68.362,0.4248,0.2065,38.2258,0,Low
53.6749,130.2307,72.83,0.6279,0.5685,32.1768,2,High
47.4325,129.3248,70.8158,0.6418,0.4731,26.13,1,Medium
45.1916,19.9443,64.3223,0.277,0.2023,34.6813,0,Low
46.9076,104.0607,76.9486,0.4402,0.4238,33.3831,1,Medium
44.5928,19.316,56.2405,0.2188,0.224,32.9982,0,Low
45.9294,202.2381,85.6851,0.7663,0.768,25.6209,2,High
50.0144,159.3682,86.5773,0.7263,0.5944,31.9901,2,High
55.2583,145.281,88.1938,0.8232,0.7228,27.2262,2,High
54.1144,191.5951,87.2454,0.8403,0.8286,28.5207,2,High
46.2332,32.1435,64.7814,0.3299,0.2763,33.5057,0,Low
47.0612,41.3426,63.5326,0.4641,0.4427,34.7413,0,Low
50.4833,100.4806,81.5034,0.5249,0.4529,29.8299,1,Medium
43.428,5.6763,63.5741,0.2206,0.048,33.4417,0,Low
51.2618,122.7027,72.973,0.6554,0.4775,32.3132,1,Medium
49.0137,26.0821,67.5621,0.3217,0.2176,37.1407,0,Low
45.6813,78.3302,67.4616,0.4649,0.4605,31.5098,0,Low
51.9501,175.6807,79.8364,0.7693,0.6134,28.8456,2,High
46.035,2.6525,58.1353,0.3229,0.1979,36.5881,0,Low
48.7948,106.5755,70.618,0.5355,0.6473,31.1318,1,Medium
46.1413,27.8617,59.3769,0.2963,0.2609,35.2735,0,Low
46.5885,117.9153,69.5125,0.6469,0.6425,33.7225,1,Medium
49.6452,63.0934,65.3397,0.5073,0.2945,29.8452,1,Medium
54.182,190.4151,83.993,0.8918,0.6068,29.3879,2,High
50.372,120.9016,70.1695,0.656,0.426,34.446,1,Medium
53.1103,127.5946,80.564,0.6371,0.6222,32.0361,2,High
53.6533,236.7148,84.3081,0.8928,0.8249,23.0537,2,High
52.9088,243.4468,92.1768,0.8984,0.8335,28.5699,2,High
45.1415,3.7493,63.831,0.2268,0.2961,34.8174,0,Low
49.5161,99.7449,79.6251,0.6107,0.5589,32.2102,1,Medium
49.4462,122.6513,74.2974,0.6034,0.559,32.1759,1,Medium
47.2272,38.2249,70.4182,0.4162,0.3852,36.396,0,Low
47.8725,94.4477,71.3854,0.5548,0.4446,29.5843,1,Medium
47.3503,5.5897,72.058,0.3728,0.2474,34.9045,0,Low
48.2181,72.1975,62.8086,0.5055,0.3112,32.6867,1,Medium
47.1563,19.283,57.6647,0.3333,0.1851,32.4921,0,Low
44.7644,64.8248,69.8807,0.3316,0.3105,33.9787,0,Low
53.4809,196.1743,81.1576,0.938,0.7719,26.6381,2,High
51.9735,148.4797,77.2469,0.7573,0.6932,29.232,1,Medium
52.3505,178.4417,87.2464,0.8028,0.7844,26.8814,2,High
50.7253,221.2476,91.9304,0.8709,1.0,27.3126,2,High
48.8301,208.2051,88.9734,0.7119,0.891,25.4996,2,High
46.3994,0.9124,60.0044,0.2885,0.2685,34.8864,0,Low
54.333,234.7505,80.5589,0.9196,0.7412,25.6335,2,High
42.7407,51.3444,67.9312,0.2522,0.3786,31.873,0,Low
49.5028,104.3566,71.4299,0.5374,0.6023,27.1821,1,Medium
52.8286,177.7695,83.0392,0.7991,0.7051,29.2609,2,High
54.9474,215.1552,82.1709,0.9269,0.6897,26.3354,2,High
45.4253,33.789,68.0964,0.2729,0.2639,32.9496,0,Low
50.9213,169.0245,86.4225,0.6697,0.7016,28.1762,2,High
46.3766,104.9384,68.8672,0.5015,0.4776,32.4832,1,Medium
47.001,5.6949,61.6943,0.3163,0.1779,39.0836,0,Low
49.7131,62.1813,76.9375,0.4239,0.3463,29.0775,1,Medium
53.3372,179.7207,85.8614,0.7771,0.783,28.6636,2,High
45.759,143.9907,70.0875,0.6107,0.6044,28.2971,1,Medium
52.309,128.153,75.089,0.6193,0.6452,32.7341,1,Medium
43.8911,5.202,61.3631,0.1402,0.2287,32.1619,0,Low
50.0653,80.0831,81.7922,0.5272,0.4048,31.992,1,Medium
45.5279,100.8798,68.0774,0.407,0.4827,30.6522,1,Medium
48.0296,109.5722,74.6031,0.5688,0.595,28.3791,1,Medium
45.552,32.2596,59.1793,0.319,0.2708,32.4098,0,Low
49.2382,92.9187,77.4048,0.5188,0.4886,30.67,1,Medium
55.025,177.977,83.0852,0.765,0.579,28.1833,2,High
55.0026,200.1418,74.362,0.8564,0.7263,22.2166,2,High
45.6536,16.4796,60.3409,0.2497,0.1976,33.7762,0,Low
46.732,9.7,60.7975,0.4358,0.1785,36.1398,0,Low
43.6562,22.9519,65.1531,0.2394,0.2269,36.7339,0,Low
49.3505,54.4507,68.5315,0.4915,0.4751,33.4552,0,Low
48.7422,92.0977,76.1798,0.4927,0.4537,32.4096,1,Medium
50.1789,83.5173,71.0749,0.5338,0.5208,29.1315,1,Medium
54.3158,149.3104,81.3266,0.7412,0.6706,28.3504,2,High
52.5778,212.3694,89.7928,0.8581,0.9026,24.0179,2,High
47.2208,17.8976,60.43,0.3105,0.2246,33.9114,0,Low
52.1271,123.2531,80.0963,0.6582,0.4971,34.6612,1,Medium
47.7694,120.9266,81.1632,0.6445,0.59,33.0863,1,Medium
47.9142,95.7607,73.1879,0.4609,0.32,32.7531,1,Medium
53.3721,219.7526,88.307,0.8075,0.8235,26.8457,2,High
48.2481,82.859,66.1877,0.4499,0.2462,31.1831,1,Medium
50.7664,92.2185,74.6853,0.5576,0.3906,32.6145,1,Medium
47.2751,101.4068,69.1794,0.5067,0.4794,29.7393,1,Medium
54.7811,227.4885,92.6456,1.0,0.7659,30.2319,2,High
49.7831,242.4293,94.5957,0.9681,0.8466,26.9635,2,High
48.3609,75.8622,75.956,0.4536,0.2959,33.9042,1,Medium
53.3604,166.2515,90.2112,0.8446,0.7357,27.3635,2,High
52.7883,238.452,78.1927,0.9531,0.9424,24.5403,2,High
45.9299,6.5269,59.9063,0.2374,0.1845,33.2601,0,Low
43.4018,30.7583,53.8015,0.2886,0.4019,31.2706,0,Low
47.1103,69.1529,75.4892,0.432,0.3515,35.0166,0,Low
47.8578,96.4443,73.3863,0.4814,0.3439,32.5105,1,Medium
44.7275,0.6422,65.8482,0.2103,0.0644,34.1472,0,Low
54.4652,153.5929,82.7938,0.7759,0.6298,27.6504,2,High
50.7769,237.3024,86.4708,0.8796,0.8611,28.4315,2,High
46.7006,1.5328,55.3763,0.2592,0.3557,35.977,0,Low
52.6666,148.1509,80.0697,0.7032,0.5324,28.229,1,Medium
52.5272,241.911,96.7152,0.9281,0.818,27.6479,2,High
44.0468,34.1519,65.0652,0.3583,0.3092,37.441,0,Low
44.7275,26.409,64.5848,0.2625,0.2384,32.788,0,Low
49.5881,91.6816,71.0482,0.544,0.4044,30.4968,1,Medium
48.5302,26.0557,69.2977,0.2836,0.2342,33.5135,0,Low
46.7273,133.7646,79.4574,0.565,0.4577,30.2435,1,Medium
42.9272,100.5788,74.3231,0.3898,0.3868,30.9074,1,Medium
52.6853,154.664,83.1301,0.8104,0.5747,25.894,2,High
45.8341,84.9701,69.8208,0.4674,0.4832,29.7706,1,Medium
44.6417,89.8087,70.8222,0.4334,0.4616,31.6624,1,Medium
52.1865,182.1397,87.9061,0.7012,0.671,30.7334,2,High
53.0018,212.1624,93.5843,0.8052,0.767,26.9428,2,High
55.3248,187.7866,90.6941,0.8907,0.7584,29.3435,2,High
46.1096,0.655,59.1155,0.2802,0.1535,35.6577,0,Low
49.102,190.8886,87.3408,0.6913,0.5709,27.044,2,High
44.2272,8.8634,58.2084,0.1825,0.1486,32.8946,0,Low
45.3904,30.7076,68.2321,0.4163,0.3205,34.5213,0,Low
48.4665,201.1096,83.4312,0.8462,0.8228,29.4192,2,High
46.1164,1.775,61.3592,0.28,0.1926,32.3955,0,Low
52.1453,179.5548,89.5326,0.787,0.653,28.9617,2,High
48.8462,97.5455,74.2849,0.5271,0.4925,29.9837,1,Medium
47.7504,50.3241,68.5454,0.3431,0.3158,33.6917,0,Low
44.4642,57.6438,66.7062,0.4179,0.2678,31.2125,0,Low
46.0631,75.3492,61.2793,0.4313,0.2541,32.2765,0,Low
47.9911,14.9691,58.7277,0.3612,0.2006,32.508,0,Low
54.5473,192.8076,87.2148,0.8284,0.8409,29.2277,2,High
47.3999,65.9632,65.7896,0.4565,0.4078,32.4722,0,Low
48.7659,106.5831,77.3477,0.532,0.5767,34.3143,1,Medium
45.8782,19.9241,55.4693,0.3087,0.2301,34.8133,0,Low
53.8007,246.6559,84.8444,1.0,0.8906,23.1361,2,High
54.9816,145.2694,83.8129,0.7142,0.4162,26.0107,2,High
46.2069,77.9228,69.351,0.5503,0.287,34.7244,0,Low
42.9197,84.0884,73.5043,0.3865,0.4164,30.4408,1,Medium
46.6785,7.191,58.4016,0.2934,0.2158,32.7401,0,Low
50.745,243.4542,96.9073,0.9829,0.7231,27.9507,2,High
46.606,37.5252,72.0406,0.4308,0.3135,32.6291,0,Low
52.0139,166.266,90.4191,0.7708,0.7341,30.1748,2,High
54.266,126.981,74.5375,0.6999,0.5859,30.6262,2,High
43.9024,34.6408,62.7401,0.3148,0.2264,29.7842,0,Low
49.0246,1.6411,61.0805,0.3758,0.0417,36.2149,0,Low
45.072,7.4279,70.3945,0.3112,0.2365,32.7573,0,Low
48.2553,27.3166,58.0602,0.4127,0.2162,31.4407,0,Low
55.0384,162.063,76.96,0.8638,0.7191,24.0842,2,High
45.4468,3.4823,64.8322,0.2823,0.2405,32.5499,0,Low
49.1012,125.5233,74.2444,0.5861,0.5913,29.2644,1,Medium
44.6759,7.4268,64.3355,0.275,0.224,34.8616,0,Low
43.8642,24.8141,60.5489,0.29,0.2124,34.3088,0,Low
48.573,117.7635,78.2483,0.5706,0.5477,32.0556,1,Medium
46.9247,41.2743,63.2285,0.3518,0.2171,29.9468,0,Low
47.0225,52.3244,62.302,0.4274,0.4253,28.7448,0,Low
49.5684,94.1686,73.9151,0.57,0.4116,36.1971,1,Medium
44.3017,12.7719,55.7254,0.23,0.3214,34.375,0,Low
51.4635,145.665,82.6746,0.7056,0.5856,30.2422,1,Medium
53.3671,216.7301,89.1708,0.9697,0.859,23.4526,2,High
46.1137,1.3793,53.388,0.2269,0.1796,36.3085,0,Low
54.1108,248.1863,96.2458,1.0,0.7703,27.1694,2,High
44.8818,88.578,73.7953,0.4116,0.4382,27.6381,1,Medium
46.3187,98.0401,61.9647,0.5173,0.3974,32.0547,1,Medium
46.2153,57.0917,67.7383,0.3104,0.2989,33.6565,0,Low
45.574,59.923,68.4387,0.4288,0.3518,27.6154,0,Low
53.0903,232.939,93.0748,0.9123,0.7675,26.0473,2,High
46.3715,84.9313,62.7965,0.3814,0.342,30.2978,1,Medium
48.7822,80.7805,73.0778,0.4708,0.4907,32.6902,1,Medium
49.8113,51.8545,69.8248,0.5285,0.2701,34.323,1,Medium
54.937,231.9497,87.783,0.9768,0.8983,26.6595,2,High
46.646,50.3332,60.0509,0.3953,0.2928,32.3734,0,Low
48.883,105.4003,69.8591,0.5814,0.5552,29.918,1,Medium
51.6376,212.822,90.439,0.904,0.8463,26.9104,2,High
50.7679,93.5575,66.909,0.6306,0.4277,30.7405,1,Medium
50.2364,215.9584,83.4661,0.8258,0.8276,23.4042,2,High
52.341,242.2773,100.0,0.9643,0.834,25.6971,2,High
46.0766,25.1964,63.5009,0.3446,0.3735,33.6272,0,Low
47.0336,66.5767,67.7648,0.4397,0.3735,31.9687,0,Low
53.4113,108.2008,71.7958,0.6194,0.4785,29.9579,2,High
49.3706,64.0362,66.8496,0.5431,0.3616,32.0425,1,Medium
45.5615,2.7548,69.395,0.2725,0.1624,33.5881,0,Low
54.6417,126.4259,81.7809,0.6298,0.5213,31.6566,2,High
44.3053,8.2626,73.0904,0.1087,0.1994,33.7974,0,Low
49.8499,131.8508,80.4188,0.6804,0.5331,29.886,1,Medium
51.1563,194.6743,82.4732,0.7814,0.665,25.7987,2,High
44.6279,43.321,67.4208,0.3353,0.3624,31.0778,0,Low
53.785,196.2759,90.2217,0.866,0.8476,26.9213,2,High
46.9183,5.3128,63.8134,0.4087,0.1787,36.1405,0,Low
54.3735,248.6459,92.5996,1.0,0.8769,27.1277,2,High
48.6521,67.49,78.468,0.4492,0.4568,33.7309,1,Medium
46.0663,88.5528,66.0495,0.5093,0.462,29.5689,1,Medium
49.5088,93.5641,74.7962,0.5057,0.5507,31.3684,1,Medium
44.4456,10.194,59.9652,0.2994,0.2591,34.4244,0,Low
46.3743,5.1337,56.834,0.236,0.215,36.2495,0,Low
48.5914,127.5761,79.0962,0.613,0.5137,30.915,1,Medium
53.6087,203.7623,94.8096,0.8718,0.7007,25.5987,2,High
47.1367,26.3161,65.7042,0.2867,0.1542,34.6428,0,Low
45.7835,117.8083,77.8586,0.5094,0.4864,31.4303,1,Medium
45.1361,66.3039,59.1844,0.2969,0.4203,33.0054,0,Low
52.3436,157.7162,86.6863,0.7128,0.5559,28.6182,2,High
47.943,24.834,61.4465,0.4034,0.2621,32.6928,0,Low
54.5301,210.4134,92.1288,0.9906,0.7018,25.7796,2,High
43.8398,65.0908,73.7137,0.4581,0.4645,36.725,0,Low
48.4745,9.1768,62.2491,0.2987,0.1513,32.2645,0,Low
46.8054,35.0882,54.9065,0.3551,0.4355,37.3604,0,Low
45.7059,40.2895,72.7232,0.348,0.3173,37.1375,0,Low
44.8527,101.6772,83.2609,0.4758,0.5541,28.3321,1,Medium
51.9857,188.0157,90.3877,0.8479,0.6089,26.2347,2,High
46.8881,72.2935,66.4888,0.4183,0.1967,31.4928,0,Low
50.655,101.9537,80.4227,0.6455,0.4707,29.6907,1,Medium
48.0418,71.0197,68.5325,0.4669,0.385,30.9476,1,Medium
45.8224,47.7433,66.3492,0.3129,0.3331,34.4839,0,Low
51.2451,153.8013,87.5198,0.7012,0.7258,29.3595,2,High
44.075,79.1944,74.3247,0.4448,0.3702,32.9323,0,Low
46.6503,69.3413,57.9431,0.4842,0.3542,31.9188,0,Low
50.1732,69.4321,70.7598,0.5254,0.3806,31.776,1,Medium
48.3564,62.7872,74.7169,0.429,0.3799,30.9906,1,Medium
48.3296,97.8882,66.8864,0.5028,0.3596,32.043,1,Medium
45.4642,39.6529,70.4388,0.433,0.1835,35.4519,0,Low
49.3129,88.0818,63.9827,0.5211,0.4553,29.1818,1,Medium
48.4207,83.5083,70.6172,0.4389,0.3041,33.2307,1,Medium
48.1309,37.4582,67.9513,0.3515,0.3603,34.0507,0,Low
50.0771,183.7072,84.4534,0.6625,0.5115,25.3384,2,High
47.1455,37.646,71.1586,0.2851,0.2059,30.6084,0,Low
50.2371,228.9086,84.9738,0.8449,0.7166,25.2905,2,High
45.9427,0.2232,64.1074,0.2192,0.1191,33.9574,0,Low
45.1782,9.4496,61.5875,0.2354,0.128,36.7074,0,Low
47.4188,160.5116,78.2088,0.704,0.711,27.7966,1,Medium
47.5431,134.5396,81.0293,0.6487,0.7603,28.5345,1,Medium
45.4626,26.3515,63.3375,0.2563,0.1438,33.0617,0,Low
49.1336,92.1097,80.2931,0.6213,0.4221,30.8454,1,Medium
50.5566,135.5163,81.8893,0.657,0.558,30.1379,1,Medium
55.3299,135.8119,81.0769,0.7238,0.5146,31.699,2,High
49.1074,37.3929,61.8702,0.3554,0.3205,31.0379,0,Low
45.869,35.977,65.7696,0.3286,0.1736,34.3537,0,Low
51.8981,156.945,79.0965,0.8247,0.704,26.0459,2,High
45.6176,45.4181,66.0471,0.3085,0.2896,35.2747,0,Low
52.6677,217.1414,96.6266,0.8925,0.8549,23.2045,2,High
47.9672,123.2806,75.8305,0.5572,0.5129,32.5168,1,Medium
42.4657,38.2371,58.1224,0.2082,0.2902,35.3575,0,Low
49.9553,240.2327,96.1052,0.8176,0.863,23.8215,2,High
45.7233,17.0436,66.3203,0.3266,0.2194,33.2499,0,Low
54.9887,121.6426,84.9748,0.5982,0.5618,26.3425,2,High
45.5855,6.3603,65.2123,0.2066,0.2744,31.2236,0,Low
47.791,117.4988,75.0915,0.6089,0.3926,29.7011,1,Medium
44.9038,1.179,61.469,0.2809,0.0446,35.3358,0,Low
49.0576,107.5248,77.0,0.5655,0.5756,32.7791,1,Medium
46.1486,18.4154,64.7491,0.2468,0.2738,33.6996,0,Low
54.2356,144.7531,67.895,0.6696,0.6905,28.94,2,High
45.7947,17.9267,59.6423,0.233,0.1982,31.7688,0,Low
51.529,74.9943,72.8844,0.5145,0.5271,31.7063,1,Medium
44.0665,4.567,66.1362,0.2736,0.3938,35.0113,0,Low
51.6737,59.4227,65.1478,0.4647,0.439,33.7979,1,Medium
48.1031,74.0058,68.2861,0.5123,0.4424,31.9458,1,Medium
48.6189,6.6348,59.7364,0.3945,0.283,36.6128,0,Low
46.3528,81.1379,70.6848,0.4788,0.4177,31.7972,1,Medium
51.8274,212.4495,94.0152,0.7928,0.7853,26.2316,2,High
48.0835,10.6094,57.793,0.3199,0.2486,36.1748,0,Low
51.5468,242.1244,98.2214,0.9902,1.0,26.9286,2,High
49.3771,60.2871,75.5341,0.4224,0.2941,31.9442,1,Medium
45.9339,84.3779,69.8445,0.4279,0.3816,35.2275,1,Medium
45.9742,22.7185,61.0312,0.3704,0.2568,34.6154,0,Low
49.9607,128.0872,78.7199,0.5535,0.5661,30.1033,1,Medium
45.1644,7.4839,58.1153,0.2748,0.2146,34.0728,0,Low
44.177,1.0886,59.7129,0.204,0.0733,35.8518,0,Low
47.8307,31.23,57.0239,0.3397,0.2695,35.4937,0,Low
47.2931,93.5936,77.3816,0.5882,0.4563,31.443,1,Medium
52.5322,180.4146,93.5732,0.765,0.6897,28.2189,2,High
47.2475,48.1494,63.3749,0.3994,0.3749,30.8382,0,Low
47.3924,73.7752,62.0974,0.5085,0.4838,30.3742,0,Low
46.6804,68.6445,74.2146,0.37,0.2895,30.7111,0,Low
48.0867,7.4546,58.9512,0.3499,0.3549,35.1961,0,Low
53.1831,105.5347,71.4357,0.5966,0.3853,28.515,2,High
52.6871,195.1094,86.7054,0.7626,0.6692,23.1734,2,High
47.5444,39.2053,59.3845,0.3516,0.2684,30.637,0,Low
48.9069,77.8742,73.3124,0.4923,0.4527,32.9505,1,Medium
48.9726,91.4755,66.4835,0.5348,0.3224,34.6929,1,Medium
48.3136,100.8982,68.2039,0.4982,0.6064,32.862,1,Medium
48.7522,183.4003,79.687,0.7294,0.5598,25.5003,2,High
46.1464,49.345,67.7283,0.3102,0.4003,31.3123,0,Low
46.463,5.8938,51.7567,0.2449,0.1562,33.5045,0,Low
53.574,198.93,98.2916,0.7808,0.7387,23.9467,2,High
46.109,62.6371,66.8916,0.4072,0.192,32.0883,0,Low
47.1399,73.9898,59.7776,0.4118,0.4235,32.9513,0,Low
51.5432,186.5054,80.8071,0.8927,0.73,25.5696,2,High
46.2446,16.543,65.3099,0.3217,0.3117,31.9433,0,Low
51.5055,247.0014,100.0,0.8523,0.7523,26.677,2,High
45.3231,0.7055,60.9147,0.2136,0.2656,33.1583,0,Low
52.1247,153.8023,81.9605,0.7542,0.5137,27.2644,2,High
53.5338,121.4648,69.3542,0.6746,0.563,25.3503,2,High
50.2251,61.3233,76.0296,0.3905,0.2376,34.3851,1,Medium
45.9407,34.801,67.6518,0.3025,0.3976,36.2397,0,Low
44.6135,12.9228,63.4146,0.3019,0.283,33.8291,0,Low
48.2006,79.4053,71.2013,0.501,0.5208,31.6928,1,Medium
48.3844,47.3031,69.2776,0.4369,0.3072,34.0663,0,Low
45.3921,64.3014,65.0019,0.3906,0.3239,33.7478,0,Low
43.4503,34.3952,69.512,0.2612,0.2443,33.4631,0,Low
45.3689,53.6605,71.5294,0.3149,0.2922,31.6796,0,Low
46.3977,15.9332,61.7399,0.3509,0.2095,34.0423,0,Low
43.9854,2.6079,59.0047,0.3329,0.1901,34.1206,0,Low
48.2493,57.376,57.2405,0.4441,0.4303,33.1784,0,Low
53.9829,209.6343,80.6878,0.9274,0.8653,24.4484,2,High
49.2086,126.4766,80.4356,0.5704,0.442,32.2748,1,Medium
47.6723,31.7253,68.9652,0.3591,0.3211,37.673,0,Low
51.1742,204.5866,93.9924,0.8238,0.6584,25.3693,2,High
42.8192,28.1714,57.2081,0.299,0.3505,32.304,0,Low
